edge_id,from_stop_id,to_stop_id,distance_km,time_min,transport_type,route_id,co2_g
333,M1_TAFOURAH,76,0.9485,14.38,walk,TRANSFER,0.0
334,76,M1_TAFOURAH,0.9485,14.38,walk,TRANSFER,0.0
335,M1_TAFOURAH,77,0.856,13.27,walk,TRANSFER,0.0
336,77,M1_TAFOURAH,0.856,13.27,walk,TRANSFER,0.0
337,M1_TAFOURAH,78,0.4184,8.02,walk,TRANSFER,0.0
338,78,M1_TAFOURAH,0.4184,8.02,walk,TRANSFER,0.0
339,M1_TAFOURAH,79,0.5209,9.25,walk,TRANSFER,0.0
340,79,M1_TAFOURAH,0.5209,9.25,walk,TRANSFER,0.0
341,M1_TAFOURAH,80,0.5272,9.33,walk,TRANSFER,0.0
342,80,M1_TAFOURAH,0.5272,9.33,walk,TRANSFER,0.0
343,M1_TAFOURAH,988,0.9862,14.83,walk,TRANSFER,0.0
344,988,M1_TAFOURAH,0.9862,14.83,walk,TRANSFER,0.0
345,M1_TAFOURAH,993,0.62,10.44,walk,TRANSFER,0.0
346,993,M1_TAFOURAH,0.62,10.44,walk,TRANSFER,0.0
347,M1_TAFOURAH,994,0.5802,9.96,walk,TRANSFER,0.0
348,994,M1_TAFOURAH,0.5802,9.96,walk,TRANSFER,0.0
349,M1_TAFOURAH,TRN_AGHA,0.5766,9.92,walk,TRANSFER,0.0
350,TRN_AGHA,M1_TAFOURAH,0.5766,9.92,walk,TRANSFER,0.0
351,M1_TAFOURAH,TRN_ALGER,0.759,12.11,walk,TRANSFER,0.0
352,TRN_ALGER,M1_TAFOURAH,0.759,12.11,walk,TRANSFER,0.0
353,M1_KHEL,36,0.57,9.84,walk,TRANSFER,0.0
354,36,M1_KHEL,0.57,9.84,walk,TRANSFER,0.0
355,M1_KHEL,37,0.7544,12.05,walk,TRANSFER,0.0
356,37,M1_KHEL,0.7544,12.05,walk,TRANSFER,0.0
357,M1_KHEL,38,0.7598,12.12,walk,TRANSFER,0.0
358,38,M1_KHEL,0.7598,12.12,walk,TRANSFER,0.0
359,M1_KHEL,39,0.9671,14.61,walk,TRANSFER,0.0
360,39,M1_KHEL,0.9671,14.61,walk,TRANSFER,0.0
361,M1_KHEL,40,0.9822,14.79,walk,TRANSFER,0.0
362,40,M1_KHEL,0.9822,14.79,walk,TRANSFER,0.0
363,M1_KHEL,41,0.6475,10.77,walk,TRANSFER,0.0
364,41,M1_KHEL,0.6475,10.77,walk,TRANSFER,0.0
365,M1_KHEL,42,0.6554,10.86,walk,TRANSFER,0.0
366,42,M1_KHEL,0.6554,10.86,walk,TRANSFER,0.0
367,M1_KHEL,45,0.3217,6.86,walk,TRANSFER,0.0
368,45,M1_KHEL,0.3217,6.86,walk,TRANSFER,0.0
369,M1_KHEL,48,0.7777,12.33,walk,TRANSFER,0.0
370,48,M1_KHEL,0.7777,12.33,walk,TRANSFER,0.0
371,M1_KHEL,49,0.8728,13.47,walk,TRANSFER,0.0
372,49,M1_KHEL,0.8728,13.47,walk,TRANSFER,0.0
373,M1_KHEL,59,0.3796,7.56,walk,TRANSFER,0.0
374,59,M1_KHEL,0.3796,7.56,walk,TRANSFER,0.0
375,M1_KHEL,60,0.3801,7.56,walk,TRANSFER,0.0
376,60,M1_KHEL,0.3801,7.56,walk,TRANSFER,0.0
377,M1_KHEL,61,0.4347,8.22,walk,TRANSFER,0.0
378,61,M1_KHEL,0.4347,8.22,walk,TRANSFER,0.0
379,M1_KHEL,62,0.3894,7.67,walk,TRANSFER,0.0
380,62,M1_KHEL,0.3894,7.67,walk,TRANSFER,0.0
381,M1_KHEL,63,0.435,8.22,walk,TRANSFER,0.0
382,63,M1_KHEL,0.435,8.22,walk,TRANSFER,0.0
383,M1_KHEL,64,0.3927,7.71,walk,TRANSFER,0.0
384,64,M1_KHEL,0.3927,7.71,walk,TRANSFER,0.0
385,M1_KHEL,65,0.3475,7.17,walk,TRANSFER,0.0
386,65,M1_KHEL,0.3475,7.17,walk,TRANSFER,0.0
387,M1_KHEL,66,0.3503,7.2,walk,TRANSFER,0.0
388,66,M1_KHEL,0.3503,7.2,walk,TRANSFER,0.0
389,M1_KHEL,67,0.7083,11.5,walk,TRANSFER,0.0
390,67,M1_KHEL,0.7083,11.5,walk,TRANSFER,0.0
391,M1_KHEL,68,0.7078,11.49,walk,TRANSFER,0.0
392,68,M1_KHEL,0.7078,11.49,walk,TRANSFER,0.0
393,M1_KHEL,69,0.5102,9.12,walk,TRANSFER,0.0
394,69,M1_KHEL,0.5102,9.12,walk,TRANSFER,0.0
395,M1_KHEL,74,0.8232,12.88,walk,TRANSFER,0.0
396,74,M1_KHEL,0.8232,12.88,walk,TRANSFER,0.0
397,M1_KHEL,75,0.8431,13.12,walk,TRANSFER,0.0
398,75,M1_KHEL,0.8431,13.12,walk,TRANSFER,0.0
399,M1_KHEL,76,0.6217,10.46,walk,TRANSFER,0.0
400,76,M1_KHEL,0.6217,10.46,walk,TRANSFER,0.0
401,M1_KHEL,77,0.5927,10.11,walk,TRANSFER,0.0
402,77,M1_KHEL,0.5927,10.11,walk,TRANSFER,0.0
403,M1_KHEL,78,0.58,9.96,walk,TRANSFER,0.0
404,78,M1_KHEL,0.58,9.96,walk,TRANSFER,0.0
405,M1_KHEL,981,0.6773,11.13,walk,TRANSFER,0.0
406,981,M1_KHEL,0.6773,11.13,walk,TRANSFER,0.0
407,M1_KHEL,982,0.6489,10.79,walk,TRANSFER,0.0
408,982,M1_KHEL,0.6489,10.79,walk,TRANSFER,0.0
409,M1_KHEL,983,0.595,10.14,walk,TRANSFER,0.0
410,983,M1_KHEL,0.595,10.14,walk,TRANSFER,0.0
411,M1_KHEL,988,0.0212,3.25,walk,TRANSFER,0.0
412,988,M1_KHEL,0.0212,3.25,walk,TRANSFER,0.0
413,M1_KHEL,989,0.7182,11.62,walk,TRANSFER,0.0
414,989,M1_KHEL,0.7182,11.62,walk,TRANSFER,0.0
415,M1_KHEL,990,0.6945,11.33,walk,TRANSFER,0.0
416,990,M1_KHEL,0.6945,11.33,walk,TRANSFER,0.0
417,M1_KHEL,993,0.3717,7.46,walk,TRANSFER,0.0
418,993,M1_KHEL,0.3717,7.46,walk,TRANSFER,0.0
419,M1_KHEL,994,0.411,7.93,walk,TRANSFER,0.0
420,994,M1_KHEL,0.411,7.93,walk,TRANSFER,0.0
421,M1_KHEL,995,0.8557,13.27,walk,TRANSFER,0.0
422,995,M1_KHEL,0.8557,13.27,walk,TRANSFER,0.0
423,M1_KHEL,996,0.8268,12.92,walk,TRANSFER,0.0
424,996,M1_KHEL,0.8268,12.92,walk,TRANSFER,0.0
425,M1_KHEL,997,0.7885,12.46,walk,TRANSFER,0.0
426,997,M1_KHEL,0.7885,12.46,walk,TRANSFER,0.0
427,M1_KHEL,998,0.7705,12.25,walk,TRANSFER,0.0
428,998,M1_KHEL,0.7705,12.25,walk,TRANSFER,0.0
429,M1_KHEL,999,0.7929,12.52,walk,TRANSFER,0.0
430,999,M1_KHEL,0.7929,12.52,walk,TRANSFER,0.0
431,M1_KHEL,1000,0.49,8.88,walk,TRANSFER,0.0
432,1000,M1_KHEL,0.49,8.88,walk,TRANSFER,0.0
433,M1_KHEL,TRN_AGHA,0.5588,9.71,walk,TRANSFER,0.0
434,TRN_AGHA,M1_KHEL,0.5588,9.71,walk,TRANSFER,0.0
435,M1_1MAI,37,0.9758,14.71,walk,TRANSFER,0.0
436,37,M1_1MAI,0.9758,14.71,walk,TRANSFER,0.0
437,M1_1MAI,38,0.9902,14.88,walk,TRANSFER,0.0
438,38,M1_1MAI,0.9902,14.88,walk,TRANSFER,0.0
439,M1_1MAI,45,0.9483,14.38,walk,TRANSFER,0.0
440,45,M1_1MAI,0.9483,14.38,walk,TRANSFER,0.0
441,M1_1MAI,61,0.8464,13.16,walk,TRANSFER,0.0
442,61,M1_1MAI,0.8464,13.16,walk,TRANSFER,0.0
443,M1_1MAI,62,0.5311,9.37,walk,TRANSFER,0.0
444,62,M1_1MAI,0.5311,9.37,walk,TRANSFER,0.0
445,M1_1MAI,63,0.854,13.25,walk,TRANSFER,0.0
446,63,M1_1MAI,0.854,13.25,walk,TRANSFER,0.0
447,M1_1MAI,64,0.5335,9.4,walk,TRANSFER,0.0
448,64,M1_1MAI,0.5335,9.4,walk,TRANSFER,0.0
449,M1_1MAI,76,0.5192,9.23,walk,TRANSFER,0.0
450,76,M1_1MAI,0.5192,9.23,walk,TRANSFER,0.0
451,M1_1MAI,77,0.6025,10.23,walk,TRANSFER,0.0
452,77,M1_1MAI,0.6025,10.23,walk,TRANSFER,0.0
453,M1_1MAI,571,0.6703,11.04,walk,TRANSFER,0.0
454,571,M1_1MAI,0.6703,11.04,walk,TRANSFER,0.0
455,M1_1MAI,572,0.9985,14.98,walk,TRANSFER,0.0
456,572,M1_1MAI,0.9985,14.98,walk,TRANSFER,0.0
457,M1_1MAI,981,0.5179,9.21,walk,TRANSFER,0.0
458,981,M1_1MAI,0.5179,9.21,walk,TRANSFER,0.0
459,M1_1MAI,982,0.6343,10.61,walk,TRANSFER,0.0
460,982,M1_1MAI,0.6343,10.61,walk,TRANSFER,0.0
461,M1_1MAI,983,0.7815,12.38,walk,TRANSFER,0.0
462,983,M1_1MAI,0.7815,12.38,walk,TRANSFER,0.0
463,M1_1MAI,988,0.745,11.94,walk,TRANSFER,0.0
464,988,M1_1MAI,0.745,11.94,walk,TRANSFER,0.0
465,M1_1MAI,989,0.8477,13.17,walk,TRANSFER,0.0
466,989,M1_1MAI,0.8477,13.17,walk,TRANSFER,0.0
467,M1_1MAI,990,0.8359,13.03,walk,TRANSFER,0.0
468,990,M1_1MAI,0.8359,13.03,walk,TRANSFER,0.0
469,M1_1MAI,991,0.5879,10.05,walk,TRANSFER,0.0
470,991,M1_1MAI,0.5879,10.05,walk,TRANSFER,0.0
471,M1_1MAI,992,0.5916,10.1,walk,TRANSFER,0.0
472,992,M1_1MAI,0.5916,10.1,walk,TRANSFER,0.0
473,M1_1MAI,993,0.9448,14.34,walk,TRANSFER,0.0
474,993,M1_1MAI,0.9448,14.34,walk,TRANSFER,0.0
475,M1_1MAI,994,0.9799,14.76,walk,TRANSFER,0.0
476,994,M1_1MAI,0.9799,14.76,walk,TRANSFER,0.0
477,M1_1MAI,995,0.1206,4.45,walk,TRANSFER,0.0
478,995,M1_1MAI,0.1206,4.45,walk,TRANSFER,0.0
479,M1_1MAI,996,0.0897,4.08,walk,TRANSFER,0.0
480,996,M1_1MAI,0.0897,4.08,walk,TRANSFER,0.0
481,M1_1MAI,997,0.0282,3.34,walk,TRANSFER,0.0
482,997,M1_1MAI,0.0282,3.34,walk,TRANSFER,0.0
483,M1_1MAI,998,0.0081,3.1,walk,TRANSFER,0.0
484,998,M1_1MAI,0.0081,3.1,walk,TRANSFER,0.0
485,M1_1MAI,999,0.0983,4.18,walk,TRANSFER,0.0
486,999,M1_1MAI,0.0983,4.18,walk,TRANSFER,0.0
487,M1_1MAI,1000,0.834,13.01,walk,TRANSFER,0.0
488,1000,M1_1MAI,0.834,13.01,walk,TRANSFER,0.0
489,M1_1MAI,TRN_AGHA,0.8675,13.41,walk,TRANSFER,0.0
490,TRN_AGHA,M1_1MAI,0.8675,13.41,walk,TRANSFER,0.0
491,M1_1MAI,TRN_ATELIERS,0.9295,14.15,walk,TRANSFER,0.0
492,TRN_ATELIERS,M1_1MAI,0.9295,14.15,walk,TRANSFER,0.0
493,M1_AISSAT,56,0.4323,8.19,walk,TRANSFER,0.0
494,56,M1_AISSAT,0.4323,8.19,walk,TRANSFER,0.0
495,M1_AISSAT,62,0.9892,14.87,walk,TRANSFER,0.0
496,62,M1_AISSAT,0.9892,14.87,walk,TRANSFER,0.0
497,M1_AISSAT,64,0.9891,14.87,walk,TRANSFER,0.0
498,64,M1_AISSAT,0.9891,14.87,walk,TRANSFER,0.0
499,M1_AISSAT,76,0.8415,13.1,walk,TRANSFER,0.0
500,76,M1_AISSAT,0.8415,13.1,walk,TRANSFER,0.0
501,M1_AISSAT,77,0.9321,14.19,walk,TRANSFER,0.0
502,77,M1_AISSAT,0.9321,14.19,walk,TRANSFER,0.0
503,M1_AISSAT,346,0.867,13.4,walk,TRANSFER,0.0
504,346,M1_AISSAT,0.867,13.4,walk,TRANSFER,0.0
505,M1_AISSAT,347,0.871,13.45,walk,TRANSFER,0.0
506,347,M1_AISSAT,0.871,13.45,walk,TRANSFER,0.0
507,M1_AISSAT,563,0.4994,8.99,walk,TRANSFER,0.0
508,563,M1_AISSAT,0.4994,8.99,walk,TRANSFER,0.0
509,M1_AISSAT,570,0.9934,14.92,walk,TRANSFER,0.0
510,570,M1_AISSAT,0.9934,14.92,walk,TRANSFER,0.0
511,M1_AISSAT,571,0.2934,6.52,walk,TRANSFER,0.0
512,571,M1_AISSAT,0.2934,6.52,walk,TRANSFER,0.0
513,M1_AISSAT,572,0.5207,9.25,walk,TRANSFER,0.0
514,572,M1_AISSAT,0.5207,9.25,walk,TRANSFER,0.0
515,M1_AISSAT,574,0.9429,14.31,walk,TRANSFER,0.0
516,574,M1_AISSAT,0.9429,14.31,walk,TRANSFER,0.0
517,M1_AISSAT,991,0.0448,3.54,walk,TRANSFER,0.0
518,991,M1_AISSAT,0.0448,3.54,walk,TRANSFER,0.0
519,M1_AISSAT,992,0.0218,3.26,walk,TRANSFER,0.0
520,992,M1_AISSAT,0.0218,3.26,walk,TRANSFER,0.0
521,M1_AISSAT,995,0.47,8.64,walk,TRANSFER,0.0
522,995,M1_AISSAT,0.47,8.64,walk,TRANSFER,0.0
523,M1_AISSAT,996,0.5017,9.02,walk,TRANSFER,0.0
524,996,M1_AISSAT,0.5017,9.02,walk,TRANSFER,0.0
525,M1_AISSAT,997,0.5572,9.69,walk,TRANSFER,0.0
526,997,M1_AISSAT,0.5572,9.69,walk,TRANSFER,0.0
527,M1_AISSAT,998,0.5777,9.93,walk,TRANSFER,0.0
528,998,M1_AISSAT,0.5777,9.93,walk,TRANSFER,0.0
529,M1_AISSAT,999,0.5255,9.31,walk,TRANSFER,0.0
530,999,M1_AISSAT,0.5255,9.31,walk,TRANSFER,0.0
531,M1_AISSAT,T1_HAMMA,0.9964,14.96,walk,TRANSFER,0.0
532,T1_HAMMA,M1_AISSAT,0.9964,14.96,walk,TRANSFER,0.0
533,M1_AISSAT,TRN_ATELIERS,0.3456,7.15,walk,TRANSFER,0.0
534,TRN_ATELIERS,M1_AISSAT,0.3456,7.15,walk,TRANSFER,0.0
535,M1_HAMMA,56,0.3929,7.71,walk,TRANSFER,0.0
536,56,M1_HAMMA,0.3929,7.71,walk,TRANSFER,0.0
537,M1_HAMMA,331,0.8512,13.21,walk,TRANSFER,0.0
538,331,M1_HAMMA,0.8512,13.21,walk,TRANSFER,0.0
539,M1_HAMMA,332,0.7224,11.67,walk,TRANSFER,0.0
540,332,M1_HAMMA,0.7224,11.67,walk,TRANSFER,0.0
541,M1_HAMMA,333,0.7128,11.55,walk,TRANSFER,0.0
542,333,M1_HAMMA,0.7128,11.55,walk,TRANSFER,0.0
543,M1_HAMMA,334,0.825,12.9,walk,TRANSFER,0.0
544,334,M1_HAMMA,0.825,12.9,walk,TRANSFER,0.0
545,M1_HAMMA,335,0.8172,12.81,walk,TRANSFER,0.0
546,335,M1_HAMMA,0.8172,12.81,walk,TRANSFER,0.0
547,M1_HAMMA,336,0.7671,12.21,walk,TRANSFER,0.0
548,336,M1_HAMMA,0.7671,12.21,walk,TRANSFER,0.0
549,M1_HAMMA,337,0.7424,11.91,walk,TRANSFER,0.0
550,337,M1_HAMMA,0.7424,11.91,walk,TRANSFER,0.0
551,M1_HAMMA,344,0.8989,13.79,walk,TRANSFER,0.0
552,344,M1_HAMMA,0.8989,13.79,walk,TRANSFER,0.0
553,M1_HAMMA,345,0.8895,13.67,walk,TRANSFER,0.0
554,345,M1_HAMMA,0.8895,13.67,walk,TRANSFER,0.0
555,M1_HAMMA,346,0.8584,13.3,walk,TRANSFER,0.0
556,346,M1_HAMMA,0.8584,13.3,walk,TRANSFER,0.0
557,M1_HAMMA,347,0.8686,13.42,walk,TRANSFER,0.0
558,347,M1_HAMMA,0.8686,13.42,walk,TRANSFER,0.0
559,M1_HAMMA,563,0.2426,5.91,walk,TRANSFER,0.0
560,563,M1_HAMMA,0.2426,5.91,walk,TRANSFER,0.0
561,M1_HAMMA,566,0.5504,9.61,walk,TRANSFER,0.0
562,566,M1_HAMMA,0.5504,9.61,walk,TRANSFER,0.0
563,M1_HAMMA,568,0.9502,14.4,walk,TRANSFER,0.0
564,568,M1_HAMMA,0.9502,14.4,walk,TRANSFER,0.0
565,M1_HAMMA,569,0.8864,13.64,walk,TRANSFER,0.0
566,569,M1_HAMMA,0.8864,13.64,walk,TRANSFER,0.0
567,M1_HAMMA,570,0.3894,7.67,walk,TRANSFER,0.0
568,570,M1_HAMMA,0.3894,7.67,walk,TRANSFER,0.0
569,M1_HAMMA,571,0.6178,10.41,walk,TRANSFER,0.0
570,571,M1_HAMMA,0.6178,10.41,walk,TRANSFER,0.0
571,M1_HAMMA,572,0.3711,7.45,walk,TRANSFER,0.0
572,572,M1_HAMMA,0.3711,7.45,walk,TRANSFER,0.0
573,M1_HAMMA,574,0.3405,7.09,walk,TRANSFER,0.0
574,574,M1_HAMMA,0.3405,7.09,walk,TRANSFER,0.0
575,M1_HAMMA,991,0.6402,10.68,walk,TRANSFER,0.0
576,991,M1_HAMMA,0.6402,10.68,walk,TRANSFER,0.0
577,M1_HAMMA,992,0.641,10.69,walk,TRANSFER,0.0
578,992,M1_HAMMA,0.641,10.69,walk,TRANSFER,0.0
579,M1_HAMMA,T1_HAMMA,0.3888,7.67,walk,TRANSFER,0.0
580,T1_HAMMA,M1_HAMMA,0.3888,7.67,walk,TRANSFER,0.0
581,M1_HAMMA,T1_MADAN,0.576,9.91,walk,TRANSFER,0.0
582,T1_MADAN,M1_HAMMA,0.576,9.91,walk,TRANSFER,0.0
583,M1_HAMMA,T2_JARDN,0.9854,14.82,walk,TRANSFER,0.0
584,T2_JARDN,M1_HAMMA,0.9854,14.82,walk,TRANSFER,0.0
585,M1_HAMMA,TRN_ATELIERS,0.3599,7.32,walk,TRANSFER,0.0
586,TRN_ATELIERS,M1_HAMMA,0.3599,7.32,walk,TRANSFER,0.0
587,M1_JARDIN,266,0.9667,14.6,walk,TRANSFER,0.0
588,266,M1_JARDIN,0.9667,14.6,walk,TRANSFER,0.0
589,M1_JARDIN,268,0.9795,14.75,walk,TRANSFER,0.0
590,268,M1_JARDIN,0.9795,14.75,walk,TRANSFER,0.0
591,M1_JARDIN,332,0.7539,12.05,walk,TRANSFER,0.0
592,332,M1_JARDIN,0.7539,12.05,walk,TRANSFER,0.0
593,M1_JARDIN,333,0.7568,12.08,walk,TRANSFER,0.0
594,333,M1_JARDIN,0.7568,12.08,walk,TRANSFER,0.0
595,M1_JARDIN,334,0.5829,9.99,walk,TRANSFER,0.0
596,334,M1_JARDIN,0.5829,9.99,walk,TRANSFER,0.0
597,M1_JARDIN,335,0.5696,9.84,walk,TRANSFER,0.0
598,335,M1_JARDIN,0.5696,9.84,walk,TRANSFER,0.0
599,M1_JARDIN,338,0.8521,13.23,walk,TRANSFER,0.0
600,338,M1_JARDIN,0.8521,13.23,walk,TRANSFER,0.0
601,M1_JARDIN,339,0.8399,13.08,walk,TRANSFER,0.0
602,339,M1_JARDIN,0.8399,13.08,walk,TRANSFER,0.0
603,M1_JARDIN,340,0.9908,14.89,walk,TRANSFER,0.0
604,340,M1_JARDIN,0.9908,14.89,walk,TRANSFER,0.0
605,M1_JARDIN,341,0.9435,14.32,walk,TRANSFER,0.0
606,341,M1_JARDIN,0.9435,14.32,walk,TRANSFER,0.0
607,M1_JARDIN,344,0.4237,8.08,walk,TRANSFER,0.0
608,344,M1_JARDIN,0.4237,8.08,walk,TRANSFER,0.0
609,M1_JARDIN,345,0.4203,8.04,walk,TRANSFER,0.0
610,345,M1_JARDIN,0.4203,8.04,walk,TRANSFER,0.0
611,M1_JARDIN,348,0.8348,13.02,walk,TRANSFER,0.0
612,348,M1_JARDIN,0.8348,13.02,walk,TRANSFER,0.0
613,M1_JARDIN,349,0.8312,12.97,walk,TRANSFER,0.0
614,349,M1_JARDIN,0.8312,12.97,walk,TRANSFER,0.0
615,M1_JARDIN,564,0.8719,13.46,walk,TRANSFER,0.0
616,564,M1_JARDIN,0.8719,13.46,walk,TRANSFER,0.0
617,M1_JARDIN,565,0.6099,10.32,walk,TRANSFER,0.0
618,565,M1_JARDIN,0.6099,10.32,walk,TRANSFER,0.0
619,M1_JARDIN,566,0.3753,7.5,walk,TRANSFER,0.0
620,566,M1_JARDIN,0.3753,7.5,walk,TRANSFER,0.0
621,M1_JARDIN,568,0.0596,3.72,walk,TRANSFER,0.0
622,568,M1_JARDIN,0.0596,3.72,walk,TRANSFER,0.0
623,M1_JARDIN,569,0.5346,9.42,walk,TRANSFER,0.0
624,569,M1_JARDIN,0.5346,9.42,walk,TRANSFER,0.0
625,M1_JARDIN,570,0.6187,10.42,walk,TRANSFER,0.0
626,570,M1_JARDIN,0.6187,10.42,walk,TRANSFER,0.0
627,M1_JARDIN,574,0.6628,10.95,walk,TRANSFER,0.0
628,574,M1_JARDIN,0.6628,10.95,walk,TRANSFER,0.0
629,M1_JARDIN,T1_HAMMA,0.6172,10.41,walk,TRANSFER,0.0
630,T1_HAMMA,M1_JARDIN,0.6172,10.41,walk,TRANSFER,0.0
631,M1_JARDIN,T1_MADAN,0.6528,10.83,walk,TRANSFER,0.0
632,T1_MADAN,M1_JARDIN,0.6528,10.83,walk,TRANSFER,0.0
633,M1_JARDIN,T2_JARDN,0.0952,4.14,walk,TRANSFER,0.0
634,T2_JARDN,M1_JARDIN,0.0952,4.14,walk,TRANSFER,0.0
635,M1_JARDIN,T2_MEMOR,0.2777,6.33,walk,TRANSFER,0.0
636,T2_MEMOR,M1_JARDIN,0.2777,6.33,walk,TRANSFER,0.0
637,M1_FUSILLES,TR01,0.0672,3.81,walk,TRANSFER,0.0
638,TR01,M1_FUSILLES,0.0672,3.81,walk,TRANSFER,0.0
639,M1_FUSILLES,TR02,0.2363,5.84,walk,TRANSFER,0.0
640,TR02,M1_FUSILLES,0.2363,5.84,walk,TRANSFER,0.0
641,M1_FUSILLES,TR03,0.8767,13.52,walk,TRANSFER,0.0
642,TR03,M1_FUSILLES,0.8767,13.52,walk,TRANSFER,0.0
643,M1_FUSILLES,239,0.9975,14.97,walk,TRANSFER,0.0
644,239,M1_FUSILLES,0.9975,14.97,walk,TRANSFER,0.0
645,M1_FUSILLES,244,0.958,14.5,walk,TRANSFER,0.0
646,244,M1_FUSILLES,0.958,14.5,walk,TRANSFER,0.0
647,M1_FUSILLES,245,0.9526,14.43,walk,TRANSFER,0.0
648,245,M1_FUSILLES,0.9526,14.43,walk,TRANSFER,0.0
649,M1_FUSILLES,248,0.9904,14.89,walk,TRANSFER,0.0
650,248,M1_FUSILLES,0.9904,14.89,walk,TRANSFER,0.0
651,M1_FUSILLES,252,0.0391,3.47,walk,TRANSFER,0.0
652,252,M1_FUSILLES,0.0391,3.47,walk,TRANSFER,0.0
653,M1_FUSILLES,264,0.6104,10.32,walk,TRANSFER,0.0
654,264,M1_FUSILLES,0.6104,10.32,walk,TRANSFER,0.0
655,M1_FUSILLES,265,0.5975,10.17,walk,TRANSFER,0.0
656,265,M1_FUSILLES,0.5975,10.17,walk,TRANSFER,0.0
657,M1_FUSILLES,266,0.232,5.78,walk,TRANSFER,0.0
658,266,M1_FUSILLES,0.232,5.78,walk,TRANSFER,0.0
659,M1_FUSILLES,267,0.176,5.11,walk,TRANSFER,0.0
660,267,M1_FUSILLES,0.176,5.11,walk,TRANSFER,0.0
661,M1_FUSILLES,268,0.1992,5.39,walk,TRANSFER,0.0
662,268,M1_FUSILLES,0.1992,5.39,walk,TRANSFER,0.0
663,M1_FUSILLES,269,0.0943,4.13,walk,TRANSFER,0.0
664,269,M1_FUSILLES,0.0943,4.13,walk,TRANSFER,0.0
665,M1_FUSILLES,348,0.7434,11.92,walk,TRANSFER,0.0
666,348,M1_FUSILLES,0.7434,11.92,walk,TRANSFER,0.0
667,M1_FUSILLES,349,0.7477,11.97,walk,TRANSFER,0.0
668,349,M1_FUSILLES,0.7477,11.97,walk,TRANSFER,0.0
669,M1_FUSILLES,564,0.3137,6.76,walk,TRANSFER,0.0
670,564,M1_FUSILLES,0.3137,6.76,walk,TRANSFER,0.0
671,M1_FUSILLES,565,0.426,8.11,walk,TRANSFER,0.0
672,565,M1_FUSILLES,0.426,8.11,walk,TRANSFER,0.0
673,M1_FUSILLES,567,0.5974,10.17,walk,TRANSFER,0.0
674,567,M1_FUSILLES,0.5974,10.17,walk,TRANSFER,0.0
675,M1_FUSILLES,568,0.9829,14.79,walk,TRANSFER,0.0
676,568,M1_FUSILLES,0.9829,14.79,walk,TRANSFER,0.0
677,M1_FUSILLES,829,0.8286,12.94,walk,TRANSFER,0.0
678,829,M1_FUSILLES,0.8286,12.94,walk,TRANSFER,0.0
679,M1_FUSILLES,830,0.7988,12.59,walk,TRANSFER,0.0
680,830,M1_FUSILLES,0.7988,12.59,walk,TRANSFER,0.0
681,M1_FUSILLES,831,0.2874,6.45,walk,TRANSFER,0.0
682,831,M1_FUSILLES,0.2874,6.45,walk,TRANSFER,0.0
683,M1_FUSILLES,832,0.7541,12.05,walk,TRANSFER,0.0
684,832,M1_FUSILLES,0.7541,12.05,walk,TRANSFER,0.0
685,M1_FUSILLES,833,0.4355,8.23,walk,TRANSFER,0.0
686,833,M1_FUSILLES,0.4355,8.23,walk,TRANSFER,0.0
687,M1_FUSILLES,T2_JARDN,0.9531,14.44,walk,TRANSFER,0.0
688,T2_JARDN,M1_FUSILLES,0.9531,14.44,walk,TRANSFER,0.0
689,M1_FUSILLES,T3_FUSIL,0.0605,3.73,walk,TRANSFER,0.0
690,T3_FUSIL,M1_FUSILLES,0.0605,3.73,walk,TRANSFER,0.0
691,M1_FUSILLES,T3_PALAC,0.4352,8.22,walk,TRANSFER,0.0
692,T3_PALAC,M1_FUSILLES,0.4352,8.22,walk,TRANSFER,0.0
693,M1_AMIROU,TR03,0.8298,12.96,walk,TRANSFER,0.0
694,TR03,M1_AMIROU,0.8298,12.96,walk,TRANSFER,0.0
695,M1_AMIROU,TR04,0.6301,10.56,walk,TRANSFER,0.0
696,TR04,M1_AMIROU,0.6301,10.56,walk,TRANSFER,0.0
697,M1_AMIROU,TR05,0.8844,13.61,walk,TRANSFER,0.0
698,TR05,M1_AMIROU,0.8844,13.61,walk,TRANSFER,0.0
699,M1_AMIROU,237,0.8399,13.08,walk,TRANSFER,0.0
700,237,M1_AMIROU,0.8399,13.08,walk,TRANSFER,0.0
701,M1_AMIROU,239,0.8402,13.08,walk,TRANSFER,0.0
702,239,M1_AMIROU,0.8402,13.08,walk,TRANSFER,0.0
703,M1_AMIROU,244,0.3118,6.74,walk,TRANSFER,0.0
704,244,M1_AMIROU,0.3118,6.74,walk,TRANSFER,0.0
705,M1_AMIROU,245,0.3117,6.74,walk,TRANSFER,0.0
706,245,M1_AMIROU,0.3117,6.74,walk,TRANSFER,0.0
707,M1_AMIROU,264,0.5763,9.92,walk,TRANSFER,0.0
708,264,M1_AMIROU,0.5763,9.92,walk,TRANSFER,0.0
709,M1_AMIROU,265,0.5912,10.09,walk,TRANSFER,0.0
710,265,M1_AMIROU,0.5912,10.09,walk,TRANSFER,0.0
711,M1_AMIROU,366,0.95,14.4,walk,TRANSFER,0.0
712,366,M1_AMIROU,0.95,14.4,walk,TRANSFER,0.0
713,M1_AMIROU,367,0.9818,14.78,walk,TRANSFER,0.0
714,367,M1_AMIROU,0.9818,14.78,walk,TRANSFER,0.0
